order_uid,accept_time,delivery_time,transit_hours,courier_id
C031_20,2023-03-19,2023-03-19,0.0,C031
C031_21,2023-03-20,2023-03-20,0.0,C031
C031_22,2023-03-21,2023-03-21,0.0,C031
C031_23,2023-03-28,2023-03-28,0.0,C031
C031_24,2023-03-29,2023-03-29,0.0,C031
C031_25,2023-04-02,2023-04-02,0.0,C031
C031_26,2023-04-16,2023-04-16,0.0,C031
C031_27,2023-04-21,2023-04-21,0.0,C031
C031_28,2023-04-24,2023-04-24,0.0,C031
C031_29,2023-05-06,2023-05-06,0.0,C031
C031_3,2023-01-06,2023-01-06,0.0,C031
C031_30,2023-05-10,2023-05-10,0.0,C031
C031_31,2023-05-15,2023-05-15,0.0,C031
C031_32,2023-05-22,2023-05-22,0.0,C031
C031_33,2023-06-09,2023-06-09,0.0,C031
C031_34,2023-06-17,2023-06-17,0.0,C031
C031_35,2023-06-20,2023-06-20,0.0,C031
C031_36,2023-06-23,2023-06-23,0.0,C031
C031_37,2023-07-06,2023-07-06,0.0,C031
C031_38,2023-07-10,2023-07-10,0.0,C031
C031_39,2023-07-13,2023-07-13,0.0,C031
C031_4,2023-01-09,2023-01-09,0.0,C031
C031_40,2023-07-14,2023-07-14,0.0,C031
C031_41,2023-07-18,2023-07-18,0.0,C031
C031_42,2023-08-05,2023-08-05,0.0,C031
C031_43,2023-08-13,2023-08-13,0.0,C031
C031_44,2023-08-14,2023-08-14,0.0,C031
C031_45,2023-08-15,2023-08-15,0.0,C031
C031_46,2023-08-20,2023-08-20,0.0,C031
C031_47,2023-09-09,2023-09-09,0.0,C031
C031_48,2023-09-12,2023-09-12,0.0,C031
C031_49,2023-09-13,2023-09-13,0.0,C031
C031_5,2023-01-14,2023-01-14,0.0,C031
C031_50,2023-09-18,2023-09-18,0.0,C031
C031_51,2023-09-23,2023-09-23,0.0,C031
C031_52,2023-10-01,2023-10-01,0.0,C031
C031_53,2023-10-07,2023-10-07,0.0,C031
C031_54,2023-10-09,2023-10-09,0.0,C031
C031_55,2023-10-10,2023-10-10,0.0,C031
C031_56,2023-10-14,2023-10-14,0.0,C031
C031_57,2023-10-19,2023-10-19,0.0,C031
C031_58,2023-10-24,2023-10-24,0.0,C031
C031_59,2023-11-04,2023-11-04,0.0,C031
C031_6,2023-01-22,2023-01-22,0.0,C031
C031_60,2023-11-07,2023-11-07,0.0,C031
C031_61,2023-11-15,2023-11-15,0.0,C031
C031_62,2023-11-18,2023-11-18,0.0,C031
C031_63,2023-11-22,2023-11-22,0.0,C031
C031_64,2023-11-27,2023-11-27,0.0,C031
C031_65,2023-12-03,2023-12-03,0.0,C031
C031_66,2023-12-06,2023-12-06,0.0,C031
C031_67,2023-12-09,2023-12-09,0.0,C031
C031_68,2023-12-13,2023-12-13,0.0,C031
C031_69,2023-12-15,2023-12-15,0.0,C031
C031_7,2023-01-27,2023-01-27,0.0,C031
C031_70,2023-12-20,2023-12-20,0.0,C031
C031_71,2023-12-24,2023-12-24,0.0,C031
C031_8,2023-01-28,2023-01-28,0.0,C031
C031_9,2023-01-29,2023-01-29,0.0,C031
C032_0,2023-01-01,2023-01-01,0.0,C032
C032_1,2023-01-05,2023-01-05,0.0,C032
C032_10,2023-02-04,2023-02-04,0.0,C032
C032_11,2023-02-06,2023-02-06,0.0,C032
C032_12,2023-02-11,2023-02-11,0.0,C032
C032_13,2023-02-12,2023-02-12,0.0,C032
C032_14,2023-02-20,2023-02-20,0.0,C032
C032_15,2023-02-22,2023-02-22,0.0,C032
C032_16,2023-02-27,2023-02-27,0.0,C032
C032_17,2023-03-02,2023-03-02,0.0,C032
C032_18,2023-03-11,2023-03-11,0.0,C032
C032_19,2023-03-16,2023-03-16,0.0,C032
C032_2,2023-01-10,2023-01-10,0.0,C032
C032_20,2023-03-30,2023-03-30,0.0,C032
C032_21,2023-04-03,2023-04-03,0.0,C032
C032_22,2023-04-21,2023-04-21,0.0,C032
C032_23,2023-04-25,2023-04-25,0.0,C032
C032_24,2023-04-27,2023-04-27,0.0,C032
C032_25,2023-04-28,2023-04-28,0.0,C032
C032_26,2023-04-29,2023-04-29,0.0,C032
C032_27,2023-04-30,2023-04-30,0.0,C032
C032_28,2023-05-03,2023-05-03,0.0,C032
C032_29,2023-05-05,2023-05-05,0.0,C032
C032_3,2023-01-12,2023-01-12,0.0,C032
C032_30,2023-05-08,2023-05-08,0.0,C032
C032_31,2023-05-11,2023-05-11,0.0,C032
C032_32,2023-05-13,2023-05-13,0.0,C032
C032_33,2023-05-17,2023-05-17,0.0,C032
C032_34,2023-05-29,2023-05-29,0.0,C032
C032_35,2023-06-11,2023-06-11,0.0,C032
C032_36,2023-06-15,2023-06-15,0.0,C032
C032_37,2023-06-16,2023-06-16,0.0,C032
C032_38,2023-06-19,2023-06-19,0.0,C032
C032_39,2023-06-28,2023-06-28,0.0,C032
C032_4,2023-01-17,2023-01-17,0.0,C032
C032_40,2023-07-01,2023-07-01,0.0,C032
C032_41,2023-07-08,2023-07-08,0.0,C032
C032_42,2023-07-16,2023-07-16,0.0,C032
C032_43,2023-07-18,2023-07-18,0.0,C032
C032_44,2023-07-23,2023-07-23,0.0,C032
C032_45,2023-07-26,2023-07-26,0.0,C032
C032_46,2023-07-27,2023-07-27,0.0,C032
C032_47,2023-08-01,2023-08-01,0.0,C032
C032_48,2023-08-06,2023-08-06,0.0,C032
C032_49,2023-08-09,2023-08-09,0.0,C032
C032_5,2023-01-18,2023-01-18,0.0,C032
C032_50,2023-08-11,2023-08-11,0.0,C032
C032_51,2023-08-16,2023-08-16,0.0,C032
C032_52,2023-08-18,2023-08-18,0.0,C032
C032_53,2023-08-25,2023-08-25,0.0,C032
C032_54,2023-08-26,2023-08-26,0.0,C032
C032_55,2023-08-27,2023-08-27,0.0,C032
C032_56,2023-08-28,2023-08-28,0.0,C032
C032_57,2023-09-02,2023-09-02,0.0,C032
C032_58,2023-09-03,2023-09-03,0.0,C032
C032_59,2023-09-04,2023-09-04,0.0,C032
C032_6,2023-01-22,2023-01-22,0.0,C032
C032_60,2023-09-05,2023-09-05,0.0,C032
C032_61,2023-09-10,2023-09-10,0.0,C032
C032_62,2023-09-11,2023-09-11,0.0,C032
C032_63,2023-09-13,2023-09-13,0.0,C032
C032_64,2023-09-23,2023-09-23,0.0,C032
C032_65,2023-09-28,2023-09-28,0.0,C032
C032_66,2023-09-29,2023-09-29,0.0,C032
C032_67,2023-09-30,2023-09-30,0.0,C032
C032_68,2023-10-05,2023-10-05,0.0,C032
C032_69,2023-10-08,2023-10-08,0.0,C032
C032_7,2023-01-23,2023-01-23,0.0,C032
C032_70,2023-10-11,2023-10-11,0.0,C032
C032_71,2023-10-13,2023-10-13,0.0,C032
C032_72,2023-10-15,2023-10-15,0.0,C032
C032_73,2023-10-25,2023-10-25,0.0,C032
C032_74,2023-10-27,2023-10-27,0.0,C032
C032_75,2023-10-31,2023-10-31,0.0,C032
C032_76,2023-11-02,2023-11-02,0.0,C032
C032_77,2023-11-03,2023-11-03,0.0,C032
C032_78,2023-11-04,2023-11-04,0.0,C032
C032_79,2023-11-06,2023-11-06,0.0,C032
C032_8,2023-01-25,2023-01-25,0.0,C032
C032_80,2023-11-11,2023-11-11,0.0,C032
C032_81,2023-11-12,2023-11-12,0.0,C032
C032_82,2023-11-22,2023-11-22,0.0,C032
C032_83,2023-11-24,2023-11-24,0.0,C032
C032_84,2023-11-27,2023-11-27,0.0,C032
C032_85,2023-12-06,2023-12-06,0.0,C032
C032_86,2023-12-14,2023-12-14,0.0,C032
C032_87,2023-12-21,2023-12-21,0.0,C032
C032_88,2023-12-24,2023-12-24,0.0,C032
C032_89,2023-12-27,2023-12-27,0.0,C032
C032_9,2023-01-30,2023-01-30,0.0,C032
C032_90,2023-12-28,2023-12-28,0.0,C032
C032_91,2023-12-31,2023-12-31,0.0,C032
C033_0,2023-01-03,2023-01-03,0.0,C033
C033_1,2023-01-04,2023-01-04,0.0,C033
C033_10,2023-02-11,2023-02-11,0.0,C033
C033_11,2023-02-15,2023-02-15,0.0,C033
C033_12,2023-02-17,2023-02-17,0.0,C033
C033_13,2023-02-20,2023-02-20,0.0,C033
C033_14,2023-02-22,2023-02-22,0.0,C033
C033_15,2023-02-24,2023-02-24,0.0,C033
C033_16,2023-03-01,2023-03-01,0.0,C033
C033_17,2023-03-05,2023-03-05,0.0,C033
C033_18,2023-03-10,2023-03-10,0.0,C033
C033_19,2023-03-22,2023-03-22,0.0,C033
C033_2,2023-01-06,2023-01-06,0.0,C033
C033_20,2023-03-23,2023-03-23,0.0,C033
C033_21,2023-03-26,2023-03-26,0.0,C033
C033_22,2023-03-28,2023-03-28,0.0,C033
C033_23,2023-03-30,2023-03-30,0.0,C033
C033_24,2023-04-01,2023-04-01,0.0,C033
C033_25,2023-04-15,2023-04-15,0.0,C033
C033_26,2023-04-22,2023-04-22,0.0,C033
C033_27,2023-04-27,2023-04-27,0.0,C033
C033_28,2023-05-12,2023-05-12,0.0,C033
C033_29,2023-05-13,2023-05-13,0.0,C033
C033_3,2023-01-23,2023-01-23,0.0,C033
C033_30,2023-05-23,2023-05-23,0.0,C033
C033_31,2023-05-25,2023-05-25,0.0,C033
C033_32,2023-05-30,2023-05-30,0.0,C033
C033_33,2023-06-08,2023-06-08,0.0,C033
C033_34,2023-06-09,2023-06-09,0.0,C033
C033_35,2023-06-20,2023-06-20,0.0,C033
C033_36,2023-06-21,2023-06-21,0.0,C033
C033_37,2023-06-28,2023-06-28,0.0,C033
C033_38,2023-06-30,2023-06-30,0.0,C033
C033_39,2023-07-02,2023-07-02,0.0,C033
C033_4,2023-01-24,2023-01-24,0.0,C033
C033_40,2023-07-05,2023-07-05,0.0,C033
C033_41,2023-07-11,2023-07-11,0.0,C033
C033_42,2023-07-12,2023-07-12,0.0,C033
C033_43,2023-07-14,2023-07-14,0.0,C033
C033_44,2023-07-15,2023-07-15,0.0,C033
C033_45,2023-07-20,2023-07-20,0.0,C033
C033_46,2023-07-23,2023-07-23,0.0,C033
C033_47,2023-07-24,2023-07-24,0.0,C033
C033_48,2023-07-28,2023-07-28,0.0,C033
C033_49,2023-07-30,2023-07-30,0.0,C033
C033_5,2023-02-01,2023-02-01,0.0,C033
C033_50,2023-08-02,2023-08-02,0.0,C033
C033_51,2023-08-05,2023-08-05,0.0,C033
C033_52,2023-08-07,2023-08-07,0.0,C033
C033_53,2023-08-09,2023-08-09,0.0,C033
C033_54,2023-08-10,2023-08-10,0.0,C033
C033_55,2023-08-13,2023-08-13,0.0,C033
C033_56,2023-08-18,2023-08-18,0.0,C033
C033_57,2023-08-20,2023-08-20,0.0,C033
C033_58,2023-08-24,2023-08-24,0.0,C033
C033_59,2023-08-27,2023-08-27,0.0,C033
C033_6,2023-02-02,2023-02-02,0.0,C033
C033_60,2023-08-29,2023-08-29,0.0,C033
C033_61,2023-08-31,2023-08-31,0.0,C033
C033_62,2023-09-01,2023-09-01,0.0,C033
C033_63,2023-09-07,2023-09-07,0.0,C033
C033_64,2023-09-13,2023-09-13,0.0,C033
C033_65,2023-09-14,2023-09-14,0.0,C033
C033_66,2023-09-20,2023-09-20,0.0,C033
C033_67,2023-09-23,2023-09-23,0.0,C033
C033_68,2023-09-24,2023-09-24,0.0,C033
C033_69,2023-09-27,2023-09-27,0.0,C033
C033_7,2023-02-04,2023-02-04,0.0,C033
C033_70,2023-09-30,2023-09-30,0.0,C033
C033_71,2023-10-05,2023-10-05,0.0,C033
C033_72,2023-11-06,2023-11-06,0.0,C033
C033_73,2023-11-09,2023-11-09,0.0,C033
C033_74,2023-11-16,2023-11-16,0.0,C033
C033_75,2023-11-17,2023-11-17,0.0,C033
C033_76,2023-11-18,2023-11-18,0.0,C033
C033_77,2023-11-23,2023-11-23,0.0,C033
C033_78,2023-11-25,2023-11-25,0.0,C033
C033_79,2023-11-27,2023-11-27,0.0,C033
C033_8,2023-02-05,2023-02-05,0.0,C033
C033_80,2023-12-06,2023-12-06,0.0,C033
C033_81,2023-12-08,2023-12-08,0.0,C033
C033_82,2023-12-12,2023-12-12,0.0,C033
C033_83,2023-12-16,2023-12-16,0.0,C033
C033_84,2023-12-23,2023-12-23,0.0,C033
C033_85,2023-12-26,2023-12-26,0.0,C033
C033_86,2023-12-27,2023-12-27,0.0,C033
C033_9,2023-02-10,2023-02-10,0.0,C033
C034_0,2023-01-07,2023-01-07,0.0,C034
C034_1,2023-01-09,2023-01-09,0.0,C034
C034_10,2023-02-24,2023-02-24,0.0,C034
C034_11,2023-03-03,2023-03-03,0.0,C034
C034_12,2023-03-05,2023-03-05,0.0,C034
C034_13,2023-03-21,2023-03-21,0.0,C034
C034_14,2023-03-30,2023-03-30,0.0,C034
C034_15,2023-04-05,2023-04-05,0.0,C034
C034_16,2023-04-08,2023-04-08,0.0,C034
C034_17,2023-04-14,2023-04-14,0.0,C034
C034_18,2023-04-21,2023-04-21,0.0,C034
C034_19,2023-04-25,2023-04-25,0.0,C034
C034_2,2023-01-14,2023-01-14,0.0,C034
C034_20,2023-04-27,2023-04-27,0.0,C034
C034_21,2023-04-30,2023-04-30,0.0,C034
C034_22,2023-05-03,2023-05-03,0.0,C034
C034_23,2023-05-05,2023-05-05,0.0,C034
C034_24,2023-05-06,2023-05-06,0.0,C034
C034_25,2023-05-13,2023-05-13,0.0,C034
C034_26,2023-05-26,2023-05-26,0.0,C034
C034_27,2023-05-28,2023-05-28,0.0,C034
C034_28,2023-05-30,2023-05-30,0.0,C034
C034_29,2023-06-10,2023-06-10,0.0,C034
C034_3,2023-01-18,2023-01-18,0.0,C034
C034_30,2023-06-11,2023-06-11,0.0,C034
C034_31,2023-06-16,2023-06-16,0.0,C034
C034_32,2023-06-17,2023-06-17,0.0,C034
C034_33,2023-06-19,2023-06-19,0.0,C034
C034_34,2023-06-20,2023-06-20,0.0,C034
C034_35,2023-06-21,2023-06-21,0.0,C034
C034_36,2023-06-22,2023-06-22,0.0,C034
C034_37,2023-07-08,2023-07-08,0.0,C034
C034_38,2023-07-09,2023-07-09,0.0,C034
C034_39,2023-07-13,2023-07-13,0.0,C034
C034_4,2023-01-21,2023-01-21,0.0,C034
C034_40,2023-07-14,2023-07-14,0.0,C034
C034_41,2023-07-21,2023-07-21,0.0,C034
C034_42,2023-07-22,2023-07-22,0.0,C034
C034_43,2023-08-01,2023-08-01,0.0,C034
C034_44,2023-08-02,2023-08-02,0.0,C034
C034_45,2023-08-11,2023-08-11,0.0,C034
C034_46,2023-08-24,2023-08-24,0.0,C034
C034_47,2023-08-29,2023-08-29,0.0,C034
C034_48,2023-09-09,2023-09-09,0.0,C034
C034_49,2023-09-17,2023-09-17,0.0,C034
C034_5,2023-01-25,2023-01-25,0.0,C034
C034_50,2023-09-20,2023-09-20,0.0,C034
C034_51,2023-09-22,2023-09-22,0.0,C034
C034_52,2023-09-23,2023-09-23,0.0,C034
C034_53,2023-10-03,2023-10-03,0.0,C034
C034_54,2023-10-05,2023-10-05,0.0,C034
C034_55,2023-10-13,2023-10-13,0.0,C034
C034_56,2023-10-15,2023-10-15,0.0,C034
C034_57,2023-10-18,2023-10-18,0.0,C034
C034_58,2023-10-24,2023-10-24,0.0,C034
C034_59,2023-10-26,2023-10-26,0.0,C034
C034_6,2023-01-31,2023-01-31,0.0,C034
C034_60,2023-11-05,2023-11-05,0.0,C034
C034_61,2023-11-12,2023-11-12,0.0,C034
C034_62,2023-11-13,2023-11-13,0.0,C034
C034_63,2023-11-22,2023-11-22,0.0,C034
C034_64,2023-11-23,2023-11-23,0.0,C034
C034_65,2023-11-29,2023-11-29,0.0,C034
C034_66,2023-12-01,2023-12-01,0.0,C034
C034_67,2023-12-06,2023-12-06,0.0,C034
C034_68,2023-12-18,2023-12-18,0.0,C034
C034_69,2023-12-19,2023-12-19,0.0,C034
C034_7,2023-02-14,2023-02-14,0.0,C034
C034_70,2023-12-26,2023-12-26,0.0,C034
C034_71,2023-12-29,2023-12-29,0.0,C034
C034_72,2023-12-30,2023-12-30,0.0,C034
C034_8,2023-02-21,2023-02-21,0.0,C034
C034_9,2023-02-23,2023-02-23,0.0,C034
C035_0,2023-01-08,2023-01-08,0.0,C035
C035_1,2023-01-24,2023-01-24,0.0,C035
C035_10,2023-02-15,2023-02-15,0.0,C035
C035_11,2023-02-18,2023-02-18,0.0,C035
C035_12,2023-02-23,2023-02-23,0.0,C035
C035_13,2023-03-01,2023-03-01,0.0,C035
C035_14,2023-03-03,2023-03-03,0.0,C035
C035_15,2023-03-07,2023-03-07,0.0,C035
C035_16,2023-03-08,2023-03-08,0.0,C035
C035_17,2023-03-13,2023-03-13,0.0,C035
C035_18,2023-03-14,2023-03-14,0.0,C035
C035_19,2023-03-15,2023-03-15,0.0,C035
C035_2,2023-01-26,2023-01-26,0.0,C035
C035_20,2023-03-16,2023-03-16,0.0,C035
C035_21,2023-03-18,2023-03-18,0.0,C035
C035_22,2023-03-22,2023-03-22,0.0,C035
C035_23,2023-03-27,2023-03-27,0.0,C035
C035_24,2023-04-02,2023-04-02,0.0,C035
C035_25,2023-04-05,2023-04-05,0.0,C035
C035_26,2023-04-10,2023-04-10,0.0,C035
C035_27,2023-04-16,2023-04-16,0.0,C035
C035_28,2023-04-18,2023-04-18,0.0,C035
C035_29,2023-04-25,2023-04-25,0.0,C035
C035_3,2023-01-29,2023-01-29,0.0,C035
C035_30,2023-04-28,2023-04-28,0.0,C035
C035_31,2023-05-02,2023-05-02,0.0,C035
C035_32,2023-05-03,2023-05-03,0.0,C035
C035_33,2023-05-07,2023-05-07,0.0,C035
C035_34,2023-05-17,2023-05-17,0.0,C035
C035_35,2023-05-20,2023-05-20,0.0,C035
C035_36,2023-05-23,2023-05-23,0.0,C035
C035_37,2023-05-25,2023-05-25,0.0,C035
C035_38,2023-05-28,2023-05-28,0.0,C035
C035_39,2023-05-29,2023-05-29,0.0,C035
C035_4,2023-02-02,2023-02-02,0.0,C035
C035_40,2023-05-31,2023-05-31,0.0,C035
C035_41,2023-06-02,2023-06-02,0.0,C035
C035_42,2023-06-07,2023-06-07,0.0,C035
C035_43,2023-06-12,2023-06-12,0.0,C035
C035_44,2023-06-14,2023-06-14,0.0,C035
C035_45,2023-06-15,2023-06-15,0.0,C035
C035_46,2023-06-23,2023-06-23,0.0,C035
C035_47,2023-06-26,2023-06-26,0.0,C035
C035_48,2023-06-27,2023-06-27,0.0,C035
C035_49,2023-06-28,2023-06-28,0.0,C035
C035_5,2023-02-04,2023-02-04,0.0,C035
C035_50,2023-07-03,2023-07-03,0.0,C035
C035_51,2023-07-06,2023-07-06,0.0,C035
C035_52,2023-07-09,2023-07-09,0.0,C035
C035_53,2023-07-11,2023-07-11,0.0,C035
C035_54,2023-07-16,2023-07-16,0.0,C035
C035_55,2023-07-30,2023-07-30,0.0,C035
C035_56,2023-08-02,2023-08-02,0.0,C035
C035_57,2023-08-03,2023-08-03,0.0,C035
C035_58,2023-08-11,2023-08-11,0.0,C035
C035_59,2023-08-19,2023-08-19,0.0,C035
C035_6,2023-02-06,2023-02-06,0.0,C035
C035_60,2023-08-21,2023-08-21,0.0,C035
C035_61,2023-08-26,2023-08-26,0.0,C035
C035_62,2023-09-01,2023-09-01,0.0,C035
C035_63,2023-09-03,2023-09-03,0.0,C035
C035_64,2023-09-04,2023-09-04,0.0,C035
C035_65,2023-09-06,2023-09-06,0.0,C035
C035_66,2023-09-07,2023-09-07,0.0,C035
C035_67,2023-09-08,2023-09-08,0.0,C035
C035_68,2023-09-17,2023-09-17,0.0,C035
C035_69,2023-09-20,2023-09-20,0.0,C035
C035_7,2023-02-07,2023-02-07,0.0,C035
C035_70,2023-09-26,2023-09-26,0.0,C035
C035_71,2023-10-02,2023-10-02,0.0,C035
C035_72,2023-10-05,2023-10-05,0.0,C035
C035_73,2023-10-10,2023-10-10,0.0,C035
C035_74,2023-10-12,2023-10-12,0.0,C035
C035_75,2023-10-20,2023-10-20,0.0,C035
C035_76,2023-10-27,2023-10-27,0.0,C035
C035_77,2023-10-30,2023-10-30,0.0,C035
C035_78,2023-11-05,2023-11-05,0.0,C035
C035_79,2023-11-15,2023-11-15,0.0,C035
C035_8,2023-02-09,2023-02-09,0.0,C035
C035_80,2023-11-18,2023-11-18,0.0,C035
C035_81,2023-11-19,2023-11-19,0.0,C035
C035_82,2023-11-27,2023-11-27,0.0,C035
C035_83,2023-11-29,2023-11-29,0.0,C035
C035_84,2023-12-02,2023-12-02,0.0,C035
C035_85,2023-12-06,2023-12-06,0.0,C035
C035_86,2023-12-07,2023-12-07,0.0,C035
C035_87,2023-12-08,2023-12-08,0.0,C035
C035_88,2023-12-13,2023-12-13,0.0,C035
C035_89,2023-12-24,2023-12-24,0.0,C035
C035_9,2023-02-13,2023-02-13,0.0,C035
C036_0,2023-01-08,2023-01-08,0.0,C036
C036_1,2023-01-09,2023-01-09,0.0,C036
C036_10,2023-02-11,2023-02-11,0.0,C036
C036_11,2023-02-12,2023-02-12,0.0,C036
C036_12,2023-02-15,2023-02-15,0.0,C036
C036_13,2023-02-22,2023-02-22,0.0,C036
C036_14,2023-02-28,2023-02-28,0.0,C036
C036_15,2023-03-08,2023-03-08,0.0,C036
C036_16,2023-03-09,2023-03-09,0.0,C036
C036_17,2023-03-10,2023-03-10,0.0,C036
C036_18,2023-03-19,2023-03-19,0.0,C036
C036_19,2023-03-25,2023-03-25,0.0,C036
C036_2,2023-01-11,2023-01-11,0.0,C036
C036_20,2023-03-26,2023-03-26,0.0,C036
C036_21,2023-03-31,2023-03-31,0.0,C036
C036_22,2023-04-01,2023-04-01,0.0,C036
C036_23,2023-04-04,2023-04-04,0.0,C036
C036_24,2023-04-05,2023-04-05,0.0,C036
C036_25,2023-04-09,2023-04-09,0.0,C036
C036_26,2023-04-13,2023-04-13,0.0,C036
C036_27,2023-04-15,2023-04-15,0.0,C036
C036_28,2023-04-17,2023-04-17,0.0,C036
C036_29,2023-04-18,2023-04-18,0.0,C036
C036_3,2023-01-14,2023-01-14,0.0,C036
C036_30,2023-04-20,2023-04-20,0.0,C036
C036_31,2023-04-21,2023-04-21,0.0,C036
C036_32,2023-04-22,2023-04-22,0.0,C036
C036_33,2023-05-05,2023-05-05,0.0,C036
C036_34,2023-05-08,2023-05-08,0.0,C036
C036_35,2023-05-12,2023-05-12,0.0,C036
C036_36,2023-05-20,2023-05-20,0.0,C036
C036_37,2023-05-25,2023-05-25,0.0,C036
C036_38,2023-06-03,2023-06-03,0.0,C036
C036_39,2023-06-04,2023-06-04,0.0,C036
C036_4,2023-01-18,2023-01-18,0.0,C036
C036_40,2023-06-05,2023-06-05,0.0,C036
C036_41,2023-06-09,2023-06-09,0.0,C036
C036_42,2023-06-27,2023-06-27,0.0,C036
C036_43,2023-07-01,2023-07-01,0.0,C036
C036_44,2023-07-16,2023-07-16,0.0,C036
C036_45,2023-07-18,2023-07-18,0.0,C036
C036_46,2023-07-20,2023-07-20,0.0,C036
C036_47,2023-07-27,2023-07-27,0.0,C036
C036_48,2023-07-30,2023-07-30,0.0,C036
C036_49,2023-07-31,2023-07-31,0.0,C036
C036_5,2023-01-24,2023-01-24,0.0,C036
C036_50,2023-08-01,2023-08-01,0.0,C036
C036_51,2023-08-05,2023-08-05,0.0,C036
C036_52,2023-08-06,2023-08-06,0.0,C036
C036_53,2023-08-14,2023-08-14,0.0,C036
C036_54,2023-08-21,2023-08-21,0.0,C036
C036_55,2023-08-25,2023-08-25,0.0,C036
C036_56,2023-08-27,2023-08-27,0.0,C036
C036_57,2023-08-30,2023-08-30,0.0,C036
C036_58,2023-08-31,2023-08-31,0.0,C036
C036_59,2023-09-06,2023-09-06,0.0,C036
C036_6,2023-01-29,2023-01-29,0.0,C036
C036_60,2023-09-08,2023-09-08,0.0,C036
C036_61,2023-09-11,2023-09-11,0.0,C036
C036_62,2023-09-12,2023-09-12,0.0,C036
C036_63,2023-09-13,2023-09-13,0.0,C036
C036_64,2023-09-14,2023-09-14,0.0,C036
C036_65,2023-09-24,2023-09-24,0.0,C036
C036_66,2023-09-28,2023-09-28,0.0,C036
C036_67,2023-09-29,2023-09-29,0.0,C036
C036_68,2023-10-03,2023-10-03,0.0,C036
C036_69,2023-10-05,2023-10-05,0.0,C036
C036_7,2023-02-02,2023-02-02,0.0,C036
C036_70,2023-10-08,2023-10-08,0.0,C036
C036_71,2023-10-10,2023-10-10,0.0,C036
C036_72,2023-10-13,2023-10-13,0.0,C036
C036_73,2023-10-17,2023-10-17,0.0,C036
C036_74,2023-10-21,2023-10-21,0.0,C036
C036_75,2023-10-26,2023-10-26,0.0,C036
C036_76,2023-10-28,2023-10-28,0.0,C036
C036_77,2023-10-30,2023-10-30,0.0,C036
C036_78,2023-11-05,2023-11-05,0.0,C036
C036_79,2023-11-10,2023-11-10,0.0,C036
C036_8,2023-02-05,2023-02-05,0.0,C036
C036_80,2023-11-13,2023-11-13,0.0,C036
C036_81,2023-11-17,2023-11-17,0.0,C036
C036_82,2023-11-20,2023-11-20,0.0,C036
C036_83,2023-11-23,2023-11-23,0.0,C036
C036_84,2023-11-25,2023-11-25,0.0,C036
C036_85,2023-11-26,2023-11-26,0.0,C036
C036_86,2023-12-02,2023-12-02,0.0,C036
C036_87,2023-12-24,2023-12-24,0.0,C036
C036_88,2023-12-27,2023-12-27,0.0,C036
C036_9,2023-02-07,2023-02-07,0.0,C036
C037_0,2023-01-16,2023-01-16,0.0,C037
C037_1,2023-01-18,2023-01-18,0.0,C037
C037_10,2023-02-26,2023-02-26,0.0,C037
C037_11,2023-03-06,2023-03-06,0.0,C037
C037_12,2023-03-12,2023-03-12,0.0,C037
C037_13,2023-03-17,2023-03-17,0.0,C037
C037_14,2023-03-19,2023-03-19,0.0,C037
C037_15,2023-03-23,2023-03-23,0.0,C037
C037_16,2023-03-27,2023-03-27,0.0,C037
C037_17,2023-03-29,2023-03-29,0.0,C037
C037_18,2023-03-30,2023-03-30,0.0,C037
C037_19,2023-03-31,2023-03-31,0.0,C037
C037_2,2023-01-20,2023-01-20,0.0,C037
C037_20,2023-04-05,2023-04-05,0.0,C037
C037_21,2023-04-10,2023-04-10,0.0,C037
C037_22,2023-04-14,2023-04-14,0.0,C037
C037_23,2023-04-15,2023-04-15,0.0,C037
C037_24,2023-04-21,2023-04-21,0.0,C037
C037_25,2023-04-22,2023-04-22,0.0,C037
C037_26,2023-04-23,2023-04-23,0.0,C037
C037_27,2023-04-25,2023-04-25,0.0,C037
C037_28,2023-05-10,2023-05-10,0.0,C037
C037_29,2023-06-09,2023-06-09,0.0,C037
C037_3,2023-01-21,2023-01-21,0.0,C037
C037_30,2023-06-17,2023-06-17,0.0,C037
C037_31,2023-06-23,2023-06-23,0.0,C037
C037_32,2023-06-24,2023-06-24,0.0,C037
C037_33,2023-07-05,2023-07-05,0.0,C037
C037_34,2023-07-07,2023-07-07,0.0,C037
C037_35,2023-07-12,2023-07-12,0.0,C037
C037_36,2023-07-14,2023-07-14,0.0,C037
C037_37,2023-07-21,2023-07-21,0.0,C037
C037_38,2023-07-28,2023-07-28,0.0,C037
C037_39,2023-07-30,2023-07-30,0.0,C037
C037_4,2023-02-04,2023-02-04,0.0,C037
C037_40,2023-08-05,2023-08-05,0.0,C037
C037_41,2023-08-08,2023-08-08,0.0,C037
C037_42,2023-08-12,2023-08-12,0.0,C037
C037_43,2023-08-17,2023-08-17,0.0,C037
C037_44,2023-08-27,2023-08-27,0.0,C037
C037_45,2023-09-01,2023-09-01,0.0,C037
C037_46,2023-09-04,2023-09-04,0.0,C037
C037_47,2023-09-08,2023-09-08,0.0,C037
C037_48,2023-09-10,2023-09-10,0.0,C037
C037_49,2023-09-12,2023-09-12,0.0,C037
C037_5,2023-02-09,2023-02-09,0.0,C037
C037_50,2023-09-21,2023-09-21,0.0,C037
